episode,length,total_reward,avg_q,exploration
503,5662,301.2791473301759,72.18341,0.08096640838976624
504,3990,252.62666259897017,73.01197,0.08056359043757835
505,3439,276.3122845417109,72.29098,0.08016277655480435
506,5605,265.53381557253897,72.35326,0.0797639567709496
507,6669,249.93567114111244,73.37866,0.079367121165124
508,6688,280.8205198990719,73.457985,0.07897225986579504
509,7847,258.5016697788724,73.29494,0.07857936305054233
510,3572,239.8881500776647,73.43425,0.07818842094581327
511,2489,20.502093973099065,73.215485,0.07779942382667988
512,3762,22.728114912129158,72.756775,0.0774123620165969
513,6441,237.30574342361422,72.41292,0.0770272258871611
514,4370,259.9027028646209,72.61338,0.07664400585787175
515,2185,20.752541792978562,73.07888,0.0762626923958923
516,4484,248.61152166912044,72.626366,0.07588327601581324
517,4940,241.89104383986034,72.63984,0.07550574727941617
518,16777,201.67112537485679,72.90983,0.07513009679543899
519,3838,266.6828498237918,72.52392,0.07475631521934228
520,5548,267.8929563781977,73.762596,0.07438439325307691
521,3496,259.4592699919667,73.207726,0.07401432164485265
522,2755,34.24738029462253,72.1848,0.07364609118890812
523,7619,267.28704688611174,73.628815,0.07327969272528172
524,16777,211.6907549354871,72.08325,0.0729151171395838
525,5586,233.28944333483292,73.18471,0.07255235536276997
526,3762,272.0020913167201,73.04253,0.0721913983709154
527,3553,250.43136319712679,72.74258,0.07183223718499046
528,3382,285.9502726863092,72.36503,0.07147486287063728
529,3458,270.06058814335574,72.43721,0.07111926653794755
530,1995,-304.66982971187576,72.2006,0.07076543934124135
531,8360,194.6579027881947,71.66856,0.07041337247884713
532,3781,261.37504854296634,71.35146,0.07006305719288272
533,7068,288.0383341833111,70.199974,0.06971448476903754
534,4826,247.98420894149115,71.47294,0.06936764653635577
535,6726,303.5526570942076,71.01236,0.06902253386702067
536,4446,275.5345292620933,71.021835,0.06867913817613998
537,3952,272.8279866383258,71.560265,0.06833745092153233
538,6688,248.07049999701755,70.76049,0.06799746360351476
539,3382,269.9372683497127,70.697495,0.06765916776469132
540,4161,270.1939926461281,70.48571,0.06732255498974261
541,19000,71.37985211990895,69.69096,0.06698761690521654
542,3249,301.45871568873616,71.136345,0.06665434517931995
543,6669,255.42976467705293,70.92672,0.0663227315217114
544,9120,242.73278399930103,71.122604,0.06599276768329494
545,4769,261.5107450639041,71.35714,0.06566444545601488
546,3629,-33.94077528581427,70.60112,0.06533775667265163
547,18658,224.24144357384887,71.82442,0.06501269320661854
548,11020,196.03818356423014,70.83766,0.06468924697175975
549,11571,244.29598768302156,70.51286,0.06436740992214901
550,7885,241.54053951447216,70.60679,0.06404717405188957
551,6631,230.82496660948328,70.33595,0.06372853139491501
552,7752,283.8614358939246,70.55045,0.06341147402479105
553,2565,61.782810115747,70.694435,0.06309599405451846
554,4845,247.6993308799206,70.8969,0.06278208363633679
555,2565,25.902429770169107,71.18587,0.062469734961529154
556,4427,273.5795521158115,70.109825,0.06215894026022802
557,5947,279.88986674135305,70.10917,0.06184969180122192
558,19000,68.75223101764912,69.63041,0.06154198189176311
559,5206,225.23647855361628,69.57394,0.06123580287737623
560,4256,246.69190910060357,69.47567,0.0609311471416679
561,9880,248.80062968014357,70.05196,0.060628007106137215
562,4674,289.2983481779103,70.13196,0.06032637522998729
563,3819,283.7347691366694,70.21019,0.060026244009937606
564,4845,279.2732765013082,69.9009,0.05972760598003742
565,7999,-9.40858342541928,70.0198,0.05943045371148003
566,15884,238.80892278032746,70.43119,0.059134779812417944
567,2394,26.4988910027173,69.68111,0.058840576927779054
568,9006,198.52189489877264,70.332016,0.05854783773908364
569,9177,209.86105945699984,70.51274,0.05825655496426233
570,5187,292.22099878258484,70.302895,0.057966721357474965
571,6099,247.70748464857715,70.3141,0.05767832970893032
572,2622,-26.36935520979587,70.51123,0.05739137284470679
573,4940,273.66047744668117,70.59664,0.05710584362657392
574,6460,220.12819095425544,70.22542,0.056821734951814855
575,3401,274.33203181936824,70.51164,0.056539039753049615
576,5244,280.2563242862193,70.90105,0.056257750998059325
577,3591,260.5572126521722,70.55412,0.055977861689611275
578,7011,283.1215148017344,70.12838,0.05569936486528486
579,5434,281.1857899289545,70.39516,0.055422253597298375
580,3648,265.30435867227334,70.260826,0.055146520992336696
581,4997,261.71243119692883,69.46043,0.054872160191379804
582,3059,51.780575304473786,69.56645,0.05459916436953215
583,6650,243.35539067011342,69.59929,0.05432752673585289
584,10013,205.7102337630452,69.95271,0.05405724053318696
585,2584,12.907262279797123,69.026146,0.05378829903799698
586,5928,238.14954768517424,69.90871,0.053520695560196
587,4275,296.4887188042861,69.7316,0.0532544234429811
588,4864,218.94538989960796,69.09474,0.05298947606266777
589,1976,11.124249890458103,69.21483,0.052725846828525144
590,10488,241.00544194866097,68.630394,0.05246352918261209
591,3591,305.2939632620902,69.59713,0.05220251659961402
592,2888,31.214875686568945,68.82893,0.051942802586680624
593,13908,179.26338169763838,69.660446,0.05168438068326431
594,6194,275.9274343441614,69.35749,0.05142724446095952
595,6175,231.97440335294684,69.16828,0.05117138752334281
596,5187,280.3876921553732,69.51009,0.05091680350581375
597,5795,291.42004512259797,69.2736,0.050663486075436574
598,9994,231.0923664912573,70.49371,0.05041142893078267
599,3059,20.567080618969214,69.67636,0.0501606258017738
